Title,Price,Link,Description,Main image
Obere 6oz Candle Vessel Refills,1350,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/amber-6oz-candle-refills,"Save money and the environment!
Refill your empty candle vessel, with a candle refill
Select from our curated collection of luxury essential oil scent blends and other luxury seasonal scents, in the drop down menu below
- Pure Cotton Wick(s)
- Hand-poured, pure, locally and ethically sourced beeswax
- View our complete luxury beeswax candle collection 

Click here to see instructions on how to refill your candle in just a couple of steps!! 



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/files/Bijou5oz20cl_720x.png?v=1690469370
Oshun's Abundance Candle **FREE DELIVERY UNTIL 9th JUNE**,1500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/oshun-abundance-candle,"Oshun's Gold Pillar Candle
Oshun's Gold Pillar Candle, has been made with the intention to bring ease, harmony and abundance of luxuries into your home. Elegant and pure handmade with pure beeswax and hand-decorated with gold leaf adding a feminine sophistication to your space.
Beeswax pillar candles combine contemporary and cosy with a slow burning bright golden flame. Adding beauty and tranquillity to your space. Pure beeswax candles have a subtle aromatic scent and release a light and cosy, sweet honey-like scent. Non-drip and a bright golden flame.
Candle Hugging
To stop dripping and prolong burn time
This candle requires a gentle 'hug' every 3 hours to avoid dripping and therefore extend burn time. 
'Candle hugging' is a technique used at the end of each burn where the wax at the sides of the beeswax candle are pushed towards the wick. To hug your candle, put your candle out and let the wax cool for 5 minutes. Then push the top edge of the candle inwards using your thumbs, flattening the candle edge toward the toward the wick. See the video 'candle hugging' within the product pictures for more info  :)
 
- Burn Time: Tall candle 30 hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm | 150g approx.
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5mm before lighting, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays making it great for SAD syndrome. It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions which have also been proven to improve mood! Which explains it's notable calming effects. The Egyptians believed beeswax to be magical and it's widely used in Religious ceremonies!",//beeluxxcandles.com/cdn/shop/files/571A5D08-291A-4735-8305-4FD7530D95B6_720x.jpg?v=1717777629
Pillar Candle Duo,2500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/abundance-pillar-candle,"Set of 2 Natural Beeswax Pillar Candles
The Pillar Candle Set, combines contemporary and cosy with a slow burning bright golden flame. Adding beauty and tranquillity to your space.
Pure beeswax has a subtle aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Non-drip and a bright golden flame.
 
- Burn Time: Tall candle 20+ hours, Smaller candle 15+ hours
- Scent Throw: Subtle, Small Room
- Size: H: 100mm Ø:48mm & H: 75mm Ø:48mm | 250g approx.
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/files/pillarduo2_720x.jpg?v=1717604215
Piña Colada | 6oz | Summer Collection,2700,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/pina-colada-6oz-summer-collection,"- Free Delivery
- Refillable: Bijou Vessel
- Burn Time: 30+ hours

- Scent Throw: Bedroom/Medium Room
- Size : 165ml | H: 83.5mm Ø:70mm  | Wax amount: 6oz
- Pure locally sourced beeswax and cotton wicks
- View our complete luxury beeswax candle collection





Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/amber1_5f73736f-bfa1-47f9-9370-9faee7510ee1_720x.jpg?v=1690315518
Pure Beeswax Tealight Candles with Refillable Glass Holders,800,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/handmade-pure-beeswax-tealight-candles-pack-of-9,"Beeswax Tealight Candles with Re-fillable Glass Holders
Pure beeswax has a strong aromatic scent and when burned as a candle it releases a light and soft, cosy, honey like scent. Great for meditation and has been known to release negative ions when burned that cleanse the air.
Our pure beeswax tealights are made in durable, re-usable glass tea-light holders, that you can REFILL again and again, with our candle refills. Not only great for the environment as recycling is great but re-using is even better! It also provides great value as refills are much kinder to your candle budget saving 50%!
Available in sets of 3, 6 and 9 tealights each in glass holders.
These tealights are also available unscented and scented.



 Includes:
- Pure Beeswax Tealight Candles with Tealight Glass Holders
- Burn Time: 4 hours+
- Scent Throw: Subtle, Small Room
- Candle Size : H: 25mm Ø:48mm each
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5-1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!







Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/products/IMG_20220416_145653_283_720x.webp?v=1650125305
Pure Beeswax Tealight Candles with Refillable Tin Holders (10),1500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/pure-beeswax-tealight-candles-with-refillable-tin-holders,"Beeswax Tealight Candles with Re-fillable Tin Holders
Pure beeswax has an earthy sweet scent and when burned it releases a light and soft, cosy, honey like scent. Great for meditation and has been known to release negative ions when burned that cleanse the air.
Our pure beeswax tealights are made in durable, re-usable durable tin tea-light holders, that you can REFILL again and again, with our candle refills. Not only great for the environment as recycling is great but re-using is even better! It also provides great value as refills are much kinder to your candle budget saving 50%!
These tealights are also available unscented and scented.

 Includes:
- Pure Beeswax Tealight Candles with Tealight Tin Holders
- Burn Time: 4 hours+
- Scent Throw: Subtle, Small Room
- Candle Size : H: 25mm Ø:48mm each
- Pure cotton wicks
- View our complete luxury beeswax candle collection


Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5-1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!



Refills
We offer refills, saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/files/890660FA-6A1B-4215-83D8-70538225B0E2_720x.jpg?v=1717082571
"Pure Lavender Luxury Candle | White 11oz ""Ojo"" Vessel",5500,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/luxury-jadore-peony-oud-candle-11oz-valentines-collection,"Introducing our Lavender Beeswax Essential Oil Candle, a harmonious blend of nature's finest elements handcrafted to soothe your senses and elevate your space.
Transform your space into a sanctuary of serenity with each flicker of our Lavender Beeswax Essential Oil Candle. Embrace the therapeutic power of nature and indulge in moments of relaxation, rejuvenation, and pure bliss. 

 

- Free Delivery
- Refillable: Ojo Vessel
- Burn Time: 55+ hours

- Scent Throw: Bedroom/Medium Room
- Size : 340ml | H: 93mm/146mm with lid, Ø:94mm  | Wax amount: 11oz 
- Pure locally sourced beeswax and cotton wicks
- View our complete luxury beeswax candle collection




Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/IMG_06222_720x.jpg?v=1710427915
Refill Honey Drop Wax Melts,799,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/refill-honey-drop-wax-melts,"Handmade and individually hand-poured, beeswax honey drop shaped wax melt refills 
100% natural clean, non-toxic, pure beeswax melts.
🌱 A Tree is planted with every purchase! 🌱
Free from parabens, paraffin, CLP compliant and safety tested

 
- Amount: 15 Honey Drop wax melts | Weight approx.: 70g


- Scent Throw: Strong/Large Room

- Each wax melt provides fragrance for at least 6 hours (melting 2 at a time is recommended)

- View our complete luxury beeswax candle and wax melts collection



Wax Melt Care & Advice
Always use within sight, and never leave unattended. Always ensure that you do not overfill your melting burner bowl. Keep melted wax away from pets and children. Do not eat. Never pour melted wax down plug holes. The wax melt burner will remain hot after the tea light has been extinguished / burner switched off, so handle with care.


Benefits Of Beeswax

Beeswax has so many great benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/products/IMG-1213_a6290b7c-7e1e-4f01-a94c-c31de96f8a49_720x.jpg?v=1677001889
Ribbed 9oz Candle Refills,1750,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/ribbed-9oz-candle-refills,"Save money and the environment!
Refill your empty candle vessel, with a candle refill
Select from our curated collection of luxury essential oil scent blends and other luxury seasonal scents, in the drop down menu below


- Pure Cotton Wick(s)
- Hand-poured, pure, locally and ethically sourced beeswax
- View our complete luxury beeswax candle collection 

Click here to see instructions on how to refill your candle in just a couple of steps!! 



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 1cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and it's widely used in Religious and Spiritual ceremony!",//beeluxxcandles.com/cdn/shop/products/RIBBED9OZ_720x.png?v=1670255589
Rose Gold Candle | 3.2oz | Entanglement (Black Orchid),2700,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/rose-gold-candle-3-2oz-entanglement-black-orchid,"Think holiday romances, perfect dreamy moments and tropical escapes from the mundane! Entanglement Scent is similar in notes to the iconic perfume Black Orchid. This unique scent is captured by a sensuous blend of black truffle and ylang ylang mingled with fresh bergamot and delectable blackcurrant. A masculine vibrant complex scent that creates a luxurious atmosphere.



- Each candle is hand-poured with locally filtered beeswax.
- Burn Time: 24+ hours
- Scent Throw: Medium Room
- Size : 100ml | H: 98mm (incl. lid) Ø:65mm | Wax: 3.2oz.
- Pure Cotton Wick
- Includes white velvet bag
- View our complete luxury beeswax candle collection


Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! And the Egyptians believed it was magical!


Refills

We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/products/IMG_20200719_201836_501_0d264ae6-e810-4430-b124-639744e7c222_720x.jpg?v=1663176933
Rose Gold Candle | 3.2oz | Lemongrass & Citronella (Natural Insect Repellent),3000,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/rose-gold-candle-3-2oz-lemongrass-citronella-natural-insect-repellent,"Natural essential oils of Citronella, Lemongrass, Litsea Cubeba, Pine, and Eucalyptus. Suitable for indoors and outdoors; it is also mixed with Citrepel, an effective natural insect repellent. Great for camping, all year round and those relaxing summer garden afternoons - without the bugs!



- Each candle is hand-poured with locally filtered beeswax.
- Burn Time: 24+ hours
- Scent Throw: Medium Room
- Size : 100ml | H: 98mm (incl. lid) Ø:65mm | Wax: 3.2oz.
- Pure Cotton Wick
- Includes white velvet bag
- View our complete luxury beeswax candle collection


Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! And the Egyptians believed it was magical!



Refills

We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/products/IMG_20200719_201836_501_492e56e2-ff61-4381-9c9e-50cec403106d_720x.jpg?v=1663176529
Rose Gold Candle | 3.2oz | Pina Colada,2700,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/rose-gold-candle-3-2oz-pina-colada,"Be ready to be taken to a tropical beach cocktail moment! A refreshing and tasty tropical cocktail blending sweet coconut cream with white rum and freshly squeezed pineapple juice! Crushed ice is added and shaken vigorously, garnished with a wedge of pineapple!



- Each candle is hand-poured with locally filtered beeswax.
- Burn Time: 24+ hours
- Scent Throw: Medium Room
- Size : 100ml | H: 98mm (incl. lid) Ø:65mm | Wax: 3.2oz.
- Pure Cotton Wick
- Includes white velvet bag
- View our complete luxury beeswax candle collection


Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! And the Egyptians believed it was magical!



Refills

We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/products/IMG_20200719_201836_501_a40e3d65-a9bc-45f5-bb42-81c8f9b20e59_720x.jpg?v=1663176803
Seasonal Scents Collection - Monthly Refill Subscription,700,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/seasonal-scents-refill-subscription,"How it works:
You receive a new candle vessel refill every month for a candle (with vessel) that you have already purchased.
After you've bought a candle from our collection you can simply refill it! No need to buy an entire new candle, and vessel - simply clean your current finished candle vessel with hot water, wipe clean and refill.
Refills saves you up to 50% in cost and are great for the environment being completely zero-waste product!!!
Each month you will be sent a new candle scent, from the Seasonal Scents Collection. We have:
6 Designer Scents 
&
6 Natural Essential Oil Scent Blends
12 seasonal natural scent blends and high quality fragrances to scent your home each month, with a beautiful scent of the season.
 Here is our Seasonal Scents Collection and monthly schedule






Month
Scent



January
Opulence (Natural EO) 



February
Dessert Liquor



March
Lavender (Natural EO) 



April
Light-hearted



May
Empress



June
Illuminated



July
Heavenly (Natural EO) 



August
 Entanglement 



September
Law Of Attraction



October
Sensual (Natural EO) 



November
Alluring (Natural EO) 



December
Joyeux Noel (Natural EO) 



 


Your first candle will be sent within 2 days of subscribing and then on the 4th of each month thereafter (charges will be applied respectively)
When subscribing you will join the refill schedule and receive the candle refill for the month
Refill candles do not come with container/vessel, they are refills only. View our luxury beeswax candle collection here to buy a vessel.



HOW TO BURN OUR BEESWAX CANDLES
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.

BENEFITS OF BEESWAX

Beeswax has many benefits. It gives a pure clean burn and the candle flames light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony!


REFILLS
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product!",//beeluxxcandles.com/cdn/shop/products/SlideshowNewLaunch_720x.png?v=1651405791
Sensual | 13oz Vogue | Autumn Scents Collection,6000,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/sensual-autumn-scents-collection,"The White Gloss Vogue Candle
Simple, elegant and opulent.
This 13oz beeswax candle will fill your home with 45+ hours of luxurious fragrance while showcasing sleek, beautiful style. The perfect candle for enhancing your relaxation time!



- Burn Time: 45+ hours
- Scent Throw: Medium-Large Room
- Size : H: 10.5mm Ø:9.5mm  | Wax: 13oz/400mls
- Pure cotton wicks
- View our complete luxury beeswax candle collection





Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/IMG-1825_70c6eafc-f0ec-4852-99fb-db160124dee6_720x.jpg?v=1693688379
Sensual | 6oz Obere | Autumn Scents Collection,3300,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/sensual-6oz-bijou-autumn-scents-collection,"Enjoy the blissful aroma of natural beeswax candles, expertly scented with premium oils for a tranquil, therapeutic escape.


 
- Free Delivery
- Refillable: Obere Vessel
- Burn Time: 30+ hours

- Scent Throw: Bedroom/Medium Room
- Size : 165ml | H: 83.5mm Ø:70mm  | Wax amount: 6oz
- Pure locally sourced beeswax and cotton wicks
- View our complete luxury beeswax candle collection





Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/amber1_7db2676a-8f59-4eca-9e9f-67c5d0555265_720x.jpg?v=1693686850
Set of 3 Pure Beeswax Votive Candles with Elegant Rose Design | 1.6oz | 8hrs+ each,1800,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/pure-beeswax-votive-candles-with-elegant-rose-design-set-of-3-candles-1-6oz-8hrs,"Pure Beeswax Votive Candles with Elegant Rose Design | Set of 3 Candles  | 1.6oz | 8hrs+ (Unscented)
 - Hand-poured pure locally filtered, ethically sourced, beeswax
-  View our complete luxury beeswax candle collection

Beeswax candles have a naturally sweet beeswax scent! And the bright golden flame glows beautifully through the elegant rose design of this candle - beautifully complimenting  to your space. Ideal for small rooms!
Size: H: 30mm, Ø:50mm  | Wax: 1.6oz. Only burn candle for 2-3 hours each lighting, to avoid dripping and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.




Benefits Of Beeswax

Beeswax has many benefits. It gives a pure clean burn and the candle flame's light spectrum is similar to the Sun's rays! It also is the only candle wax with the ability to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony!





Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! But also makes a beautiful candle/tealight holder!",//beeluxxcandles.com/cdn/shop/products/20220207_163502_720x.jpg?v=1644273507
Single Beeswax Votives | 2.5oz “Tallawah” Vessel,1600,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/single-votives-2-5oz-tallawah-vessel,"Experience the luxury and natural scents of our Single Votives. Made with premium beeswax, our 2.5oz ""Tallawah"" Vessels offer a long-lasting burn and a warm, inviting ambiance. Choose from a variety of natural scents and elevate your self-care routine with this indulgent treat!

- Burn Time: 20+ hour
- Scent Throw: Small/Medium Room
- H: 75mm Ø:55mm  | Wax: 75ml / 2.5oz.
- Pure Cotton wicks
- 100% natural beeswax candle
- Clean burn and non-toxic. Free from parabens, CLP compliant and safety tested


Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood! The Egyptians believed beeswax to be magical and beeswax candles widely used in Religious and Spiritual ceremony! 


Refills
We offer refills!!!!, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/FullSizeRender_720x.jpg?v=1710787014
Spirit - Frankincense & Myrrh EO | 6oz Obere | Winter Essential Collection,3300,https://beeluxxcandles.com//collections/luxury-beeswax-candles/products/spirit-frankincense-myrrh-6oz-obere-winter-scents-collection,"Fill your home with a 100% natural welcoming, classic and festive scent this Christmas! 
Spirit is a delightful and therapeutic blend of Frankincense and Myrrh pure essential oils, hand-blended and enveloped in pure beeswax. The serene yet invigorating aroma is perfect for any home and safe for beloved pets 🐶💜
A heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products!
This beautiful amber vessel, the golden glow of the beeswax flame, make a cosy hygge décor statement piece! 
 

Luxury 100% natural essential oil blend 'Frankincense & Myrrh' inspired by Christmas story of The 3 wise magi. Our gold jar is actually made with real electroplated gold completing the trio gift, of frankincense, gold and myrrh.





Paraben Free | phthalate Free | 100% Natural


Individually hand-poured pure beeswax candles, with natural essential oils.


A heart warming luxury gift to give to someone special, who appreciates natural luxury and eco-friendly products! 


 
- Free Delivery
- Refillable: 6oz ""Obere"" Vessel
- Burn Time: 30+ hours

- Scent Throw: Bedroom/Medium Room
- Size : 150ml | H: 83.5mm Ø:70mm  | Wax amount: 6oz
- Pure locally sourced beeswax and cotton wicks
- View our complete luxury beeswax candle collection



Candle Care & Advice
Always burn candles for 2-4 hours each lighting, to avoid tunnelling and ensure an even burn. Always burn candles safely - see full candle safety advice here. Always trim the wick(s) to 0.5cm every 4 hours of candle burn time, to avoid smoking. Always re-centre the wick(s) after each burn.


Benefits Of Beeswax

Beeswax has so many benefits. Beeswax has so many benefits. Beeswax is the most sustainable, renewable and eco-friendly candle wax - unlike other waxes it requires no pesticides, deforestation or processing to convert into a wax! It's all natural, organic and gives a pure and longer burn with a candle flame with the light spectrum is similar to the Sun! It also is the only candle wax that able to purify the air of dust and other pollutants by releasing negative ions! Negative ions have also been proven to improve mood!


Refills
We also offer refills, saving you up to 50% in cost and making it a completely zero-waste product! Simply select the refill option above to get a new refill in a new each month- each scent is inspired by the month and season!",//beeluxxcandles.com/cdn/shop/files/FullSizeRender_179cee1b-1edc-4388-926b-1d6ce70b3490_720x.heic?v=1702929093
